n,d,epsilon,delta,mechanism1_mse,mechanism2_mse,mechanism3_mse,mechanism1_sd,mechanism2_sd,mechanism3_sd
1000,100,0.5,0.0001,139.8454791969967,71.46267424348903,33.30630107905775,11.737569332051093,8.395768828936086,5.73295413868143
1000,100,1.0,1e-06,50.888245864108754,27.78648621954871,17.221802768706034,7.082253008821146,5.240612225707251,4.126360835420197
1000,100,1.0,1e-05,45.9994469199951,23.20467137240496,14.097502155564857,6.718320559861445,4.784826034911786,3.73080610644406
1000,100,1.0,0.0001,36.79171294478998,18.998779450902266,9.99616206865341,6.037385902882919,4.326889083471431,3.1240979609590704
1000,100,2.0,1e-06,12.03581203712222,6.700316182151957,4.91599363534101,3.4544505450556486,2.5776227632338022,2.2069866156800186
1000,100,2.0,1e-05,10.435755503604966,5.848693477659661,3.6328202693276177,3.20993864325292,2.402434645168261,1.8960362401990463
1000,100,2.0,0.0001,8.793427252353354,4.338841983171454,3.0355526987325963,2.9458739560747556,2.0693340725364386,1.7121724946296957
1000,100,5.0,1e-06,1.9532425425280155,1.0633374307477994,0.8844971701448717,1.384797476883485,1.0206921634494277,0.9310930812946381
1000,100,5.0,1e-05,1.6260112129772097,0.9808759583244978,0.8399339186254873,1.2598514045745304,0.9807193266108799,0.9077828796687417
1000,100,5.0,0.0001,1.414294486577598,0.723274102463676,0.6116919773737681,1.1827535987099993,0.8453683408952836,0.7776551070667391
